uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012,46.02340100290012
43.88393622492714,31.267501000057145,36.609234813417906,36.27921595519744,35.376307217555286,44.363963655066,35.89347962740728,29.761700668609635,36.52065832333276,36.353505914623696,35.376307217555286,34.63626492942454,36.28064460826333,36.644951140065146,36.18206754671696,36.644951140065146,37.146408366192354,36.644951140065146,29.88170752614435,36.28064460826333,43.44962569289674,44.363963655066,43.71821246928396
49.91213658118437,30.810772198014146,46.86620472890921,46.1118651332238,42.93592399457104,47.77341238659904,54.05386099007072,32.1308664904636,50.289306379027074,48.85491820844346,49.594971069362096,30.823630259304235,46.63333095221087,50.047860561468674,43.67169083505965,49.86213300950068,47.15336809772126,50.047860561468674,30.746481891563683,49.34923923137367,46.90763625973284,47.77341238659904,47.20337166940496
60.266594279509675,32.291339257650655,62.62822527645227,53.39600537188902,52.05160442323628,55.86907449209932,62.87110323742035,45.811069520244594,56.433408577878104,54.94328085264451,54.3689459096494,47.539789124782125,59.646541132097035,50.35003000257165,40.60348029831128,56.15052718804469,46.07680658342144,50.35003000257165,33.05283309998,55.34188644740978,55.10186587421779,55.86907449209932,40.01771580421179
56.85854299715686,31.32027488463132,65.69085479976569,59.665966596659665,52.715271527152716,52.67955366965268,58.68586858685869,56.67709628105668,65.32081779606533,57.498607003557495,49.46066035174946,50.65792293515066,64.15070078436415,63.463489206063464,46.593230751646594,65.7922935150658,41.524152415241524,63.463489206063464,26.295486691526296,64.68503993256469,56.86282914005686,52.67955366965268,40.73121597874073
61.582752314550234,30.69922276831638,64.58595268030632,65.76465881815065,46.705337752886045,57.9666247571151,69.30220596639616,57.54371928220368,66.8333523831295,63.36009829694822,48.75985826951651,58.952451708766716,58.148074065607496,66.46473882729455,64.92884901131558,67.86204137615728,40.94753686135558,66.46473882729455,33.09949708538119,66.92622013944451,57.67373414104469,57.9666247571151,40.887530003428964
59.64195396550985,31.17972310725665,71.00055721449901,68.15447700418625,49.24776042634053,53.203983369290334,64.24540298038319,63.982512037261934,68.23877355660014,71.687788429941,51.2251575202526,66.24280264605449,54.97992599048449,67.93444871483476,65.87704133388578,69.8261205012073,44.78575816890743,67.93444871483476,25.5690017287937,63.48673400865825,58.59039019302482,53.203983369290334,48.674829620951265
61.21303043291899,31.914559222746107,68.13259037005287,72.58322617516788,47.099585655093584,51.134447778254035,64.37348192598942,65.07786826689527,68.24832118874124,67.91541648806972,51.194456350907274,67.70252893270467,63.66195170738677,69.91713101871696,71.795970852979,72.44606372338906,43.113301900271466,69.91713101871696,29.077011001571652,72.44606372338906,65.57365337905415,51.134447778254035,48.83697671095871
58.916401148751945,38.21029018845819,64.4772750003572,68.00925859777965,57.27185700610096,51.85814913772164,65.72318507193988,66.4575861921159,69.69095143522553,69.5437854519996,57.19041563674292,66.02751861006729,67.71349783537413,68.89796968094987,69.23945191387217,69.55664461558244,49.27774364542999,68.89796968094987,31.612110474503137,70.21817714212233,61.51966737630199,51.85814913772164,48.42618125705468
55.15659827398983,44.61050465794136,61.45339201005887,73.28970680688118,55.12373549751386,55.135166028462024,66.18563182259815,65.9355889581071,72.74532777047494,69.82196948048237,61.79773675487226,65.30548093958964,69.37903640624107,73.33971537977939,69.59050122878207,72.40384065839858,53.810653254843686,73.33971537977939,49.95570669257587,72.30953877807625,69.27044636223353,55.135166028462024,50.027147511001886
